W,ipr_mean,ipr_median,ipr_max,frac_localized,r_mean,r_GOE_dist,r_Poisson_dist,lambda_min,lambda_max,spectral_width,fraction,rep,N_sub
0.06295276165002697,0.10494833948657958,0.02174525539157141,0.9999999999961546,0.9952696310312205,0.4780128757559698,0.05148712424403018,0.09171287575596981,-0.06720881692159413,2.0262440472996,2.0934528642211943,0.7,1,1057
0.07926100398730214,0.10781003916637165,0.023674814051383785,0.9999999999948375,0.9962157048249763,0.45463755198183103,0.07486244801816894,0.06833755198183106,-0.09007065537045006,2.035554970380276,2.125625625750726,0.7,1,1057
0.09979398184308938,0.1133763219900064,0.025842249491839987,0.9999999999953919,0.9943235572374646,0.4625139125214567,0.06698608747854329,0.0762139125214567,-0.11941177061890525,2.0557407189397074,2.1751524895586125,0.7,1,1057
0.12564613506150252,0.1204925906258628,0.03139250750922383,0.9999999999940505,0.9990539262062441,0.46106738563237215,0.06843261436762782,0.07476738563237217,-0.1572396826409906,2.0817911230835424,2.239030805724533,0.7,1,1057
0.15819542385547727,0.13002776399843788,0.041691073964803003,0.9999999999904698,1.0,0.45130489093401427,0.0781951090659857,0.06500489093401429,-0.2127524946153041,2.1155851489538455,2.3283376435691494,0.7,1,1057
0.19917677624197705,0.14547155781191154,0.053186526172280785,0.9999999999890119,1.0,0.43059912466549966,0.09890087533450032,0.04429912466549968,-0.2979424420279285,2.159688841931036,2.4576312839589645,0.7,1,1057
0.25077456241963875,0.1623901017118608,0.06520938152672087,0.9999999999916398,1.0,0.42259283904077594,0.10690716095922403,0.03629283904077596,-0.4073479398413029,2.2176374783764743,2.6249854182177774,0.7,1,1057
0.3157390251178666,0.18680347776182754,0.09168245210044088,0.999999999993799,1.0,0.4274608001084077,0.10203919989159227,0.041160800108407725,-0.5473174388653299,2.2943298576535347,2.8416472965188646,0.7,1,1057
0.39753287183713876,0.22169885670351638,0.14298666822486242,0.9999999999964673,1.0,0.41014139527886295,0.11935860472113702,0.023841395278862976,-0.7261165829634172,2.396552539148697,3.1226691221121143,0.7,1,1057
0.5005158425762822,0.2698277764404126,0.1981188897263285,0.9999999999988209,1.0,0.40358552130384523,0.12591447869615474,0.017285521303845253,-0.9544883983996086,2.690837729845163,3.645326128244772,0.7,1,1057
0.6301770907953425,0.3175120825195405,0.25208976011428225,0.9999999999994942,1.0,0.40286484092142505,0.12663515907857492,0.016564840921425072,-1.2464357184922294,3.126781151697717,4.373216870189946,0.7,1,1057
0.793427763882932,0.37902391042065814,0.3253056136844103,0.9999999999997478,1.0,0.411433638738002,0.11806636126199799,0.025133638738002007,-1.7955541418675445,3.6761795457220057,5.47173368758955,0.7,1,1057
0.998969378124722,0.44990785479488427,0.4087476252779781,0.9999999999998632,1.0,0.41128215152981873,0.11821784847018124,0.024982151529818752,-2.4949621011863417,4.368262431400277,6.863224532586619,0.7,1,1057
1.2577576231352259,0.522318059174909,0.4895478941206472,0.9999999999999214,1.0,0.374248627069169,0.15525137293083097,0.012051372930830972,-3.3814071310067035,5.239897079431498,8.6213042104382,0.7,1,1057
1.5835863172547269,0.5879293156951149,0.5677158121824161,0.9999999999999534,1.0,0.38758553903704335,0.14191446096295662,0.0012855390370433706,-4.501833750728012,6.33753340972753,10.839367160455541,0.7,1,1057
1.9938226396476164,0.6517054459839573,0.6641939655200827,0.9999999999999718,1.0,0.39997667534657416,0.1295233246534258,0.013676675346574185,-5.915784840062804,7.719672739740846,13.63545757980365,0.7,1,1057
2.5103328281232806,0.7103003921668071,0.7559664874320405,0.9999999999999827,1.0,0.393238403238214,0.13626159676178595,0.0069384032382140415,-7.698520944871671,9.459983155742119,17.15850410061379,0.7,1,1057
3.16064768382166,0.7686914680949859,0.8384095577610896,0.9999999999999891,1.0,0.4019916937563082,0.12750830624369175,0.015691693756308245,-9.945001523572413,11.65122490530258,21.596226428874992,0.7,1,1057
3.979430005986696,0.8126242518138227,0.8926631577575457,0.9999999999999933,1.0,0.3967984389688214,0.13270156103117858,0.01049843896882141,-12.774929217266736,14.410194100743452,27.185123318010188,0.7,1,1057
5.010322173396916,0.8494886599935864,0.9277477598795627,0.999999999999996,1.0,0.3831549345882206,0.14634506541177938,0.003145065411779391,-16.33912020194294,17.88394786863949,34.22306807058243,0.7,1,1057
6.308272351434023,0.8809223942988528,0.9534971607577065,0.9999999999999973,1.0,0.38723978105652035,0.14226021894347962,0.0009397810565203724,-20.82753704246705,22.257642596286647,43.0851796387537,0.7,1,1057
7.942463315265625,0.9031856643730201,0.9706604054258786,0.9999999999999984,1.0,0.39227599622184467,0.1372240037781553,0.005975996221844693,-26.479410481533076,27.764402993943392,54.24381347547647,0.7,1,1057
10.0,0.9258432164355461,0.9815217835910349,0.9999999999999991,1.0,0.3770978747999004,0.15240212520009955,0.009202125200099553,-33.59598869255734,34.69774797556486,68.2937366681222,0.7,1,1057
0.0,0.09053465582531445,0.019126572403176216,0.9980057606871353,0.988647114474929,0.47817328365261863,0.05132671634738134,0.09187328365261865,1.422658681782266e-16,1.999999999972836,1.9999999999728357,0.7,2,1057
0.049999999999999996,0.09855575662049976,0.020655738492258893,1.0,0.9933774834437086,0.4527248089280382,0.07677519107196179,0.0664248089280382,-0.04930124471758263,2.04783464075674,2.0971358854743225,0.7,2,1057
0.06295276165002697,0.1021183664174501,0.022439108926542314,1.0,0.9943235572374646,0.459151441097015,0.07034855890298497,0.07285144109701502,-0.06307429421004161,2.06906580143578,2.1321400956458216,0.7,2,1057
0.07926100398730214,0.10400963298415723,0.022600231837966583,1.0,0.9971617786187322,0.4702369327747159,0.05926306722528407,0.08393693277471592,-0.0809462267009079,2.0958623870838102,2.176808613784718,0.7,2,1057
0.09979398184308938,0.10896991817700137,0.026945110634116223,1.0,0.9981078524124882,0.44952465093257316,0.07997534906742682,0.06322465093257318,-0.10426600357637694,2.1296563577081837,2.2339223612845607,0.7,2,1057
0.12564613506150252,0.11522475417260977,0.031578687136434365,1.0,1.0,0.43818962797546823,0.09131037202453174,0.051889627975468255,-0.13486680421935954,2.1722525086165887,2.3071193128359484,0.7,2,1057
